tract_geoid,walk_block_group_count,walk_tot_pop,walk_households,walk_housing_units,walk_workers,walk_land_acres,nat_walk_index,d2a_jobs_housing_mix,d2b_employment_mix,d3b_intersection_density,d4a_commute_mode_split,d2a_ranked,d2b_ranked,d3b_ranked,d4a_ranked
06073008305,2.0,1877.0,677.0,759.0,1562.0,1101.5157083,12.833333333333336,0.3164538158986839,0.1592349264546523,160.95833450893292,398.31,5.0,2.0,18.0,17.0
06073008306,3.0,3205.0,1145.0,1193.0,1309.0,676.9400869,8.055895196506551,0.3386037156398602,0.6189420274472605,70.2071748966606,-81661.2067510917,5.91703056768559,12.493449781659388,11.224454148471615,3.7379912663755457
06073008307,3.0,3870.0,1486.0,1588.0,1756.0,539.2319982,13.339389860924182,0.5108946444627316,0.6505739920019993,89.2812075203913,627.4923418573351,11.240915208613728,13.65006729475101,13.295423956931359,14.277254374158815
06073008310,3.0,6536.0,2322.0,2516.0,1889.0,1276.3211671,7.781869078380706,0.482404149310976,0.6303763044207864,67.81774963342903,-99999.0,9.824289405684755,12.718776916451334,11.074074074074074,1.0
06073008311,2.0,3048.0,1069.0,1187.0,1026.0,620.5931326,6.454006859993762,0.36701684943095064,0.5846862012328244,49.58061811283158,-99999.0,6.12067352666043,11.482694106641722,9.560336763330215,1.0
06073008312,4.0,3720.0,1643.0,2081.0,1267.0,2130.1818888,12.715256644349767,0.5042232563503118,0.4469090166077686,154.8688364330493,-13555.15238587949,10.550213024954353,7.306755934266586,14.769933049300061,14.44735240413877
06073008313,2.0,2195.0,812.0,915.0,903.0,587.9808746,7.326765188834154,0.5403671844760944,0.5922206762665543,51.0664766450204,-99999.0,11.598522167487685,11.322660098522167,9.519704433497537,1.0
06073008324,4.0,7222.0,2903.0,3102.0,2652.0,1353.0701800000002,9.536399127339534,0.5111017616056401,0.7453259998392886,84.29373408337598,-92849.66959007923,10.51291767137444,16.63176024801929,13.114364450568377,1.9224939717533587
06073008327,3.0,5844.0,2443.0,2526.0,2583.0,1562.2744297999998,9.78080229226361,0.4236313602831202,0.6661712352777163,176.6113212824309,-99999.0,7.952926729431027,14.333196889070814,17.19934506753991,1.0
06073008328,1.0,7012.0,2191.0,2286.0,2516.0,1758.9756667,6.999999999999999,0.34640737510009795,0.7736490109474163,40.281989877057576,-99999.0,6.0,18.0,8.0,1.0
06073008329,3.0,7220.0,3337.0,3459.0,3516.0,624.7204439,10.295724702826892,0.585475191184707,0.6696584468906268,138.76570321278663,-99999.0,13.227749475576866,14.293676955349117,16.12646089301768,1.0
06073008330,2.0,6014.0,2036.0,2111.0,2495.0,378.92364929999997,10.637360838244925,0.34835040187936683,0.7537969342174108,229.50080214733381,-99999.0,6.1178781925343815,16.647347740667975,19.529469548133594,1.0
06073008331,1.0,2524.0,890.0,902.0,1227.0,235.78454969999999,9.333333333333334,0.616606004938153,0.43773356441960815,137.57915877555908,-99999.0,14.0,6.0,17.0,1.0
06073008333,2.0,15726.0,5410.0,5598.0,6306.0,3845.4386466999995,8.918884781269254,0.7545335179085042,0.7760271102099728,36.25279723781957,-99999.0,17.513308687615528,18.0,8.0,1.0
06073008335,3.0,10214.0,3018.0,3204.0,4784.0,1100.6281250999998,9.89866357411089,0.41860052956357074,0.7708658460304362,119.32989313309487,-99999.0,8.0,17.851888667992046,15.770046388336647,1.0
06073008336,2.0,2423.0,746.0,746.0,1229.0,204.73767019999997,6.763404825737266,0.16971363587686736,0.6212265881858251,75.89461214685922,-99999.0,2.368632707774799,12.0,12.105898123324398,1.0
06073008337,3.0,4288.0,1320.0,1346.0,2216.0,387.0221047,7.484595959595959,0.26807661949581024,0.6758105388183157,76.01782953295688,-99999.0,4.694696969696969,14.490151515151515,11.861363636363636,1.0
06073008339,1.0,2053.0,819.0,869.0,836.0,2916.8331402,7.166666666666665,0.6871786292686031,0.6928655497587555,9.804606100312986,-99999.0,16.0,15.0,5.0,1.0
06073008340,4.0,9799.0,4354.0,4884.0,3706.0,564.8683761,12.44809370693615,0.41834174263318924,0.5057316199139539,93.72091331852486,615.7715434083602,8.477032613688563,10.601975195222783,13.070280202112999,14.73449701423978
06073008341,2.0,8054.0,3459.0,3913.0,2261.0,202.7668006,16.516767851980344,0.827657707807393,0.7927863654515476,108.67526635277427,384.3939462272333,18.649898814686324,18.350101185313676,14.375252963284186,16.675050592656838
06073008343,3.0,5052.0,1961.0,2051.0,1776.0,189.3040513,12.954275029746727,0.1579872303519078,0.54124063433385,177.08492748290817,531.6343039265681,2.3518612952575215,10.607853136155024,17.01988781234064,15.36308006119327
06073008344,2.0,3598.0,1267.0,1290.0,1501.0,503.70544279999996,10.03446461457511,0.3369199840549365,0.6315833610170877,85.55341280833456,-43853.375114443574,6.329123914759274,12.561168113654302,13.0,7.658247829518547
06073008345,3.0,4106.0,1740.0,1761.0,1532.0,472.52710609999997,10.683333333333334,0.4412566525101921,0.6579361596822964,132.75319559555993,-71176.89765517242,9.342528735632184,13.73793103448276,15.494827586206897,5.014942528735633
06073008346,2.0,5045.0,1723.0,1778.0,2687.0,2899.5840776,6.530373379763977,0.5414789851370252,0.5942429083714128,25.245785408673243,-99999.0,11.888566453859548,11.53163087637841,6.881021474172954,1.0
06073008347,4.0,7037.0,2180.0,2180.0,3145.0,560.1724876999999,9.452981651376147,0.19397497370672526,0.6817886942747572,91.29820070558982,-54734.13279357798,3.1623853211009174,14.927064220183487,12.697247706422019,6.61697247706422
06073008348,3.0,5985.0,1801.0,1857.0,2794.0,493.7794358,12.205533962613364,0.28313095129464644,0.503716294225658,109.8001033420766,763.6087951138256,4.5663520266518605,9.569683509161576,14.81399222654081,14.73459189339256
06073008349,2.0,3759.0,1062.0,1099.0,1780.0,237.17424010000002,14.283584431889516,0.6262544577248971,0.5219569224766986,155.8723117979899,611.8674764595104,13.414312617702448,9.955743879472694,16.24858757062147,14.91713747645951
06073008350,4.0,7008.0,2218.0,2264.0,3505.0,3837.1449823,10.423880372708144,0.42473686968643415,0.532145176906815,55.286337494252464,-29768.921172227234,9.095581605049594,9.746167718665465,9.712353471596032,12.138412984670875
06073008351,4.0,4336.0,1354.0,1411.0,2294.0,261.84668089999997,13.096134908911864,0.46909516694914294,0.510597032268328,111.18908411336109,597.5669793205317,9.391432791728212,9.381831610044314,15.1698670605613,14.731905465288035
06073008352,3.0,3663.0,1127.0,1156.0,1854.0,171.9820942,13.44868382135463,0.38958915065678745,0.2998070586189504,191.2304614111436,527.4391570541261,7.9396628216503995,5.004436557231588,17.251996450754216,16.622005323868677
06073008353,3.0,5059.0,1561.0,1601.0,2607.0,483.0303387,6.87903053598121,0.2536534780886955,0.3528935149201543,88.50308056332344,-76496.66150544523,3.643177450352338,4.657270980140935,12.696348494554773,3.7905188981422167
06073008354,2.0,9862.0,3200.0,3250.0,3752.0,716.5126577,6.250989583333332,0.16439455231576044,0.5923570591971512,136.71600676331983,-99999.0,2.0,12.4940625,10.5059375,1.0
06073008355,2.0,3387.0,995.0,995.0,1722.0,220.9758467,13.667504187604692,0.6022917529220427,0.5832754763091086,144.6181213728776,-29733.591959798996,13.477386934673367,12.77889447236181,17.09547738693467,10.77889447236181
06073008356,2.0,4205.0,1400.0,1400.0,2003.0,149.6993575,11.817142857142857,0.18818180898606102,0.4889535638564933,108.18426162003192,509.69885714285715,2.5485714285714285,8.354285714285714,14.548571428571428,15.451428571428572
06073008357,3.0,5218.0,1523.0,1558.0,2458.0,225.85088259999998,15.073539067629678,0.5354036952049178,0.540360880633905,183.964797730145,429.845325016415,11.328299409061064,10.149047931713723,18.28036769533815,16.201575837163492
06073008358,4.0,7252.0,2284.0,2316.0,3468.0,465.7170301,14.381786339754816,0.4484186534259816,0.33643072010115344,234.34572169942214,409.71654115586693,9.138791593695272,5.745621716287215,19.308231173380037,16.39492119089317
06073008359,2.0,4668.0,1864.0,1905.0,1920.0,275.182915,15.768419170243202,0.5165706599540142,0.5693705198282298,184.95724977940958,290.88650751072964,11.22049356223176,10.881437768240342,18.62714592274678,17.62714592274678
06073008360,3.0,6676.0,2248.0,2301.0,3239.0,688.4144225,14.129522538552788,0.5280166524626869,0.7477413103016369,81.25221631655845,467.86267793594305,11.154804270462634,17.190836298932386,12.09341637010676,16.122330960854093
06073008361,2.0,2671.0,1324.0,1570.0,1129.0,139.51933169999998,12.536631419939576,0.5048033763590657,0.5256266390346201,67.36020663852413,464.4836253776435,11.479607250755286,12.178247734138973,10.082326283987916,15.698640483383686
06073008362,3.0,3338.0,1577.0,1755.0,1450.0,218.9864446,11.864404988374552,0.4041353819961952,0.55162890869101,153.70098492468395,-18041.47573874445,8.674064679771718,10.28281547241598,14.494610019023462,11.620164870006342
06073008363,3.0,5269.0,2105.0,2324.0,1820.0,62.8652052,10.177434679334917,0.17942049163835425,0.36094156884503104,34.72235625888662,287.2685795724465,3.100712589073634,5.636104513064133,7.989073634204275,18.17482185273159
06073008364,3.0,6180.0,2806.0,2924.0,2171.0,244.4431808,13.006474221905442,0.3536222463980777,0.5635896253269512,258.3509231401687,749.6448289379899,6.920171062009978,10.635424091233071,16.218816821097647,14.02280826799715
06073008365,2.0,3087.0,948.0,963.0,1459.0,568.3428492,6.636603375527426,0.26338235145541145,0.6475368931120458,53.27404278294037,-99999.0,4.0,13.819620253164556,10.0,1.0
06073008366,1.0,6844.0,2206.0,2206.0,3222.0,1508.827194,5.666666666666666,0.5650940774531377,0.3309988638068477,36.494358147153065,-99999.0,12.0,4.0,8.0,1.0
06073008501,4.0,5866.0,2180.0,2180.0,2654.0,748.0490422999999,11.575611620795108,0.5306577396312995,0.6536655570100246,86.81058781339848,-33192.48035321101,11.414678899082569,13.654587155963302,12.39816513761468,9.794036697247707
06073008502,5.0,6993.0,2365.0,2427.0,3037.0,783.9726873999999,13.276109936575052,0.405451191147461,0.684580157134514,142.17131750677805,707.8102959830867,7.8752642706131075,14.790274841437633,14.213530655391121,14.282029598308668
06073008503,4.0,6859.0,2775.0,3009.0,3074.0,905.1539868,10.527327327327328,0.5891526967989177,0.6068060876136854,79.26063242643264,-57460.81111351351,12.548468468468469,11.995675675675676,12.274954954954955,7.034954954954955
06073008504,5.0,6134.0,2219.0,2361.0,2839.0,745.658844,13.03710380051074,0.4359608789668531,0.6855463362371506,85.85389169919088,658.5191031996394,8.632266786840919,15.106354213609734,12.717440288418207,14.524560612888688
06073008505,5.0,6576.0,2116.0,2204.0,2821.0,729.6583777000001,12.730938878386892,0.39919917353148915,0.6090635495075158,100.32393555063923,631.4287429111531,7.966918714555765,11.948960302457467,12.993383742911153,15.241493383742911
06073008506,3.0,4596.0,1548.0,1596.0,1936.0,318.7493631,13.355943152454781,0.4421054183917832,0.5824094764282681,119.65907597385532,655.0944702842377,8.828165374677003,11.18733850129199,15.104651162790697,14.955426356589147
06073008507,6.0,7789.0,2874.0,3018.0,3652.0,552.8116258,13.606123869171887,0.4681090856516108,0.5156133973546365,175.7436601522472,575.5365205288796,9.47981906750174,9.332985386221294,16.274878218510786,15.137091162143355
06073008509,5.0,7795.0,2792.0,2826.0,3484.0,482.5457756,12.640639923591214,0.37619189666754227,0.6303776908081697,117.84208220347313,-13936.485204154727,7.490329512893982,13.318409742120345,14.8628223495702,12.654727793696274
06073008510,4.0,7259.0,2858.0,2982.0,3237.0,502.99947810000003,14.13896664334033,0.36721061430204854,0.5178323056647353,142.62783985006345,384.31360041987404,6.5269419174247725,11.364940517844646,16.693841847445768,16.777116864940517
06073008511,1.0,4610.0,1931.0,2052.0,2277.0,3753.3234731999996,14.833333333333334,0.8207636598011417,0.8919676702160856,57.82778957097217,623.62,19.0,20.0,10.0,15.0
06073008512,3.0,4725.0,1602.0,1679.0,2043.0,514.1834712,8.207865168539326,0.3253753854700755,0.5903743919141365,86.52073628922226,-83201.20164794006,5.63920099875156,11.44569288389513,12.571785268414482,3.5093632958801497
06073008513,2.0,2792.0,1097.0,1124.0,1495.0,369.67321369999996,8.464296566393195,0.3650476708636348,0.7555355954320608,94.51091789756593,-99999.0,6.60711030082042,17.341841385597082,12.41841385597083,1.0
06073008600,4.0,7296.0,2050.0,2118.0,3116.0,659.9470198999999,11.138780487804878,0.46894170418535974,0.4379488949499214,250.86359545777762,-44840.53042439024,9.262439024390243,6.999512195121952,15.815609756097562,9.469756097560976
06073008701,2.0,3112.0,1211.0,1302.0,1245.0,417.3459696,15.08298926507019,0.5969141560044265,0.44062225662287646,124.7107219151481,310.1969859620149,13.354252683732453,9.394715111478117,15.645747316267547,18.22873658133774
06073008702,3.0,5261.0,1788.0,1836.0,2377.0,666.4734251,11.691275167785236,0.40583607955722806,0.550176111439793,110.80872519660267,-42464.264468680085,8.809843400447427,11.197986577181208,13.412751677852349,11.657158836689039
06073008800,4.0,6928.0,1955.0,2021.0,2898.0,361.01606519999996,13.481329923273657,0.42084190530573373,0.47341772921638187,173.2784313044781,482.2847007672635,8.165728900255754,7.923273657289003,16.464961636828644,15.934526854219948
06073008901,4.0,5440.0,2415.0,2591.0,2381.0,321.0056332,11.067977915804004,0.343832503011027,0.4190765809585897,85.06096251968968,547.788016563147,5.702277432712215,9.061697722567288,10.638509316770186,15.183436853002071
06073008902,2.0,2218.0,1236.0,1525.0,1161.0,709.513056,11.004045307443366,0.6803424540958984,0.5160570096651906,68.91751468872597,-49761.430760517804,15.504045307443366,9.505663430420713,10.993527508090615,9.513754045307444
06073009000,2.0,4571.0,1303.0,1383.0,1731.0,304.3891466,11.833333333333332,0.2734922300574742,0.4553078147682803,119.35661220200205,664.1792862624712,4.491941673062164,7.016116653875671,15.254029163468918,14.491941673062165
06073009101,4.0,6188.0,2279.0,2398.0,2707.0,690.2963361,12.75391253473746,0.40987167694596355,0.7222574487522512,98.28630569267142,-24773.207068889864,7.781044317683194,15.872751206669593,13.756033347959631,12.67880649407635
06073009102,2.0,3726.0,1879.0,1889.0,1764.0,242.31985049999997,13.946248004257583,0.4450553669974544,0.6789225483684177,110.56187729131929,331.81340074507716,8.589143161255988,14.517828632251197,12.731772219265567,17.553485896753592
06073009103,4.0,3845.0,1596.0,1711.0,1890.0,443.3112375999999,13.12844611528822,0.42360737768653034,0.5688181083930277,152.04539000135804,737.0043233082706,8.37218045112782,10.56766917293233,15.785714285714286,14.1296992481203
06073009104,2.0,3232.0,1191.0,1191.0,1390.0,425.92997649999995,10.068150013993842,0.4885894251098531,0.6384595688724831,92.85832520674451,-64697.573350125946,9.86062132661629,13.105793450881611,12.807724601175483,5.9135180520570945
06073009106,3.0,4939.0,903.0,955.0,1308.0,591.2841073999999,16.85345145810262,0.7762237642084959,0.6354569774281423,156.23582382923186,394.4386600221484,17.369878183831673,14.528239202657808,17.69545957918051,16.915836101882615
06073009107,2.0,5142.0,2239.0,2516.0,2023.0,199.3434772,15.80355813607265,0.5659119378395623,0.594729603116287,189.55131649988968,454.48165252344796,12.202322465386333,11.380973648950425,19.0,16.619026351049577
06073009201,4.0,5882.0,2019.0,2175.0,2091.0,423.4424207999999,13.838533927686974,0.4088917700778173,0.38195760308882076,330.13010462255187,495.30805349182765,8.443288756810302,7.517087667161961,17.80336800396236,15.732045567112431
06073009202,2.0,6221.0,2684.0,3091.0,2688.0,894.072046,11.684550422255342,0.46138139610845896,0.523916525030328,89.0819645051471,950.3114307004471,9.33532041728763,8.923994038748138,12.923994038748138,13.0
06073009301,4.0,5140.0,1955.0,2035.0,2113.0,390.341399,13.21005967604433,0.5400001868477875,0.6262935213152387,70.84727399736441,481.1381534526854,11.391815856777493,12.623529411764705,11.125831202046037,16.496675191815857
06073009304,3.0,9276.0,4418.0,4969.0,3869.0,1361.6786498000001,17.162743322770485,0.6706896372502437,0.833633464120856,154.3091293026716,484.4159755545496,15.407876867360796,19.79583521955636,17.79583521955636,16.090538705296513
06073009305,3.0,4630.0,1991.0,2255.0,2151.0,379.258964,9.518416206261511,0.4344502896838902,0.4817771785517565,143.87516346482704,-83850.49900552486,8.646408839779005,7.955801104972376,17.171270718232044,3.0828729281767955
06073009306,4.0,5774.0,2311.0,2603.0,2921.0,703.2836649999999,13.084595413241022,0.5812987310852267,0.5708283805137198,96.46885386139134,782.5614366075292,12.363911726525314,10.864560796192125,13.674599740372134,13.96495023799221
06073009400,1.0,4565.0,515.0,537.0,823.0,15388.691672199999,11.833333333333332,0.8488472757560561,0.7359822536957528,7.266800997905304,1009.86,20.0,17.0,4.0,13.0
06073009502,2.0,4095.0,1525.0,1544.0,1825.0,844.9495543999999,12.822950819672132,0.5203674608110648,0.4574162059896516,104.741891201401,626.5697639344262,11.038032786885246,9.200655737704919,13.512131147540984,14.837377049180327
06073009504,2.0,6752.0,2080.0,2080.0,2711.0,14713.5504733,5.54375,0.45862100861418903,0.6493376557207886,8.087523517118044,-99999.0,8.60625,13.86875,4.39375,1.0
06073009505,4.0,7351.0,2666.0,2808.0,3008.0,4354.434994699999,7.436484121030257,0.25123533200686127,0.5858078965470684,96.72275226230151,-99999.0,3.8578394598649663,11.078394598649663,13.841335333833458,1.0
06073009506,2.0,4436.0,1656.0,1670.0,2152.0,376.57471669999995,10.03623188405797,0.19296631446319165,0.6548575936708902,247.37865159724683,-59830.54445652174,2.5996376811594204,13.59963768115942,14.603260869565217,7.405797101449275
06073009507,3.0,3773.0,1368.0,1502.0,1705.0,1005.3970205999999,5.01011208576998,0.24846096478531762,0.3822501740183824,39.973782763959505,-99999.0,4.079678362573099,7.858187134502924,8.06140350877193,1.0
06073009509,2.0,4352.0,1948.0,2432.0,2108.0,1260.3570244999999,9.657768651608489,0.7384456593001905,0.7866922398761598,57.01717310166484,-99999.0,17.324435318275153,17.973305954825463,10.324435318275153,1.0
06073009510,3.0,4946.0,1298.0,1367.0,890.0,408.8422702,12.236517719568567,0.3962873790831077,0.33720270128141583,120.85356688528499,581.38624807396,8.258859784283514,5.400616332819722,14.349768875192604,15.53004622496148
06073009511,2.0,4324.0,985.0,1084.0,838.0,379.3555801,11.700676818950928,0.49395559176867804,0.29300212690363603,137.3296056762796,856.8155837563451,10.457868020304568,4.728934010152284,14.508629441624365,13.0
06073009602,4.0,4009.0,1650.0,1761.0,1941.0,477.7525298,11.946262626262628,0.4948739579277922,0.6085378647462586,98.23362391098088,-39240.39798181818,10.395757575757576,12.628484848484849,13.514545454545454,10.812121212121212
06073009603,4.0,5436.0,2713.0,2928.0,2546.0,427.6520164,13.77828971618135,0.509741985657128,0.5628681351515499,274.1529587261809,440.9719572429045,11.01400663472171,10.39808330261703,14.460375967563582,16.168448212311095
06073009604,4.0,3578.0,1495.0,1495.0,1853.0,451.7032478,13.723634336677813,0.6274290078983896,0.5572642817587888,115.25096197404443,628.0164548494984,13.338461538461539,11.242809364548496,14.007357859531773,14.872909698996656
06073009703,3.0,3401.0,1311.0,1387.0,1763.0,409.1093853,14.289092295957284,0.4618659752395301,0.6910727027912663,95.3041994799032,366.0510831426392,9.61022120518688,15.166285278413424,13.745232646834477,16.733790999237222
06073009704,5.0,5973.0,2451.0,2525.0,2784.0,774.2663523,8.28831769345845,0.2643699591729914,0.5979344177795647,73.02165834465386,-73469.24283965728,4.1546307629538966,11.875560995512036,11.619747042023663,5.230110159118727
06073009705,3.0,4243.0,1540.0,1540.0,1731.0,596.7025162,8.802813852813852,0.3174203630636891,0.7108234114128656,81.15629057235871,-80693.34758441559,5.352597402597403,15.78116883116883,11.958441558441558,3.883116883116883
06073009706,7.0,7516.0,2806.0,2958.0,3119.0,1423.9775018,9.934842005226892,0.35737884479632487,0.6511158937945534,77.67676446206575,-51132.185481111905,6.573057733428368,13.404490377761938,12.174625801853171,7.6411261582323595
06073009801,4.0,4951.0,2113.0,2294.0,2445.0,516.8827915999999,13.423095125414104,0.5000867912789303,0.542697629955323,121.10543109747464,591.3511121628017,10.335541883577852,10.650733554188358,14.708944628490299,15.067203028868907
06073009802,5.0,6532.0,2365.0,2477.0,3173.0,482.17907919999993,13.22445384073291,0.344974952878241,0.5980741147950766,120.96255657249209,398.8282198731501,6.097251585623678,11.379704016913319,14.174207188160677,16.760676532769555
06073009804,4.0,5024.0,1842.0,1854.0,2459.0,448.9599436,10.12785016286645,0.3468573335795084,0.6781029636368546,102.67398125865313,-66667.41169381108,6.99185667752443,14.420195439739414,14.379478827361563,5.298045602605863
06073009805,4.0,4876.0,1967.0,2039.0,2348.0,1847.1780117,6.719877986781901,0.2929613262435968,0.6032065384414604,68.68813232780008,-99999.0,4.571428571428571,12.153533299440772,10.797153024911031,1.0
06073009901,1.0,809.0,4.0,4.0,184.0,1393.0954379999998,10.166666666666668,0.5376268585556127,0.3296579242291238,59.132316245514836,918.67,11.0,4.0,10.0,13.0
06073009902,1.0,0.0,0.0,0.0,83.0,21.305703299999998,7.333333333333333,0.0,0.0,1061.8452571805037,-99999.0,1.0,1.0,20.0,1.0
06073010001,2.0,4299.0,1120.0,1179.0,1990.0,519.6572304,13.317708333333332,0.5573164829752828,0.5868624907217296,69.19520405162622,349.08370535714283,12.008928571428571,11.709821428571429,10.691964285714286,17.401785714285715
06073010003,4.0,6138.0,1526.0,1554.0,2856.0,315.89708779999995,11.582568807339449,0.27839658203714296,0.3623558355529076,96.59333046853713,481.42395150720836,4.9692005242463955,5.1618610747051115,13.946264744429882,15.735910878112714
06073010004,2.0,5067.0,1116.0,1149.0,2223.0,348.7087555,12.34468339307049,0.4094004497862427,0.5777667412033146,76.87219041929937,491.68775985663086,7.931899641577061,11.03405017921147,12.03405017921147,15.517025089605735
06073010005,4.0,8187.0,2101.0,2148.0,3248.0,371.96432489999995,10.704823100111058,0.498542996314428,0.526860801872248,62.58313851073201,-29638.393669681103,10.047596382674916,10.53641123274631,10.656830080913851,11.16563541170871
06073010009,4.0,6918.0,1702.0,1722.0,3492.0,867.5362241,13.767332549941246,0.550112705427295,0.6948627655077549,126.92605278517156,-5661.4483960047,11.367802585193889,15.623971797884842,12.445945945945946,15.360164512338425
06073010010,3.0,5260.0,1694.0,1811.0,2678.0,289.0729002,14.026564344746161,0.4273068167168667,0.6737823992468643,104.29313453138818,420.90717237308144,7.881345926800472,14.3642266824085,14.56021251475797,16.39669421487603
06073010011,2.0,3976.0,940.0,969.0,1710.0,218.69066589999997,12.902836879432625,0.36974752597482213,0.6026107419760889,92.07319168819993,468.6993191489362,6.9787234042553195,12.438297872340426,13.187234042553191,15.812765957446809
06073010012,3.0,5121.0,1333.0,1353.0,2398.0,155.5714419,13.39672418104526,0.3769803049079425,0.4721889485099973,137.83722398006236,361.4165266316579,6.69092273068267,7.40285071267817,16.452363090772693,16.690922730682672
06073010013,2.0,5871.0,1468.0,1623.0,3184.0,221.53256299999998,16.282924613987284,0.5221244283630966,0.7929854007408965,187.14137425345024,393.79974114441416,11.174386920980927,17.26158038147139,18.174386920980925,16.45640326975477
06073010014,2.0,19418.0,4340.0,4904.0,6812.0,7040.262005,9.833333333333334,0.7134596081739625,0.8467281166429667,52.816047780154314,-99999.0,17.0,20.0,10.0,1.0
06073010015,1.0,3079.0,697.0,745.0,3884.0,10001.4481126,6.5,0.6964356192261808,0.592403613553455,9.068830731195089,-99999.0,16.0,11.0,5.0,1.0
06073010103,3.0,6367.0,1924.0,1933.0,2827.0,827.1996201,14.891198891198892,0.558911061236158,0.6438910812522683,156.17491191237085,423.88791580041584,12.133056133056133,13.317047817047817,15.722453222453222,16.226091476091476
06073010104,2.0,3744.0,1029.0,1100.0,1585.0,400.14311469999996,12.36248785228377,0.3766646346713064,0.4876510982826374,84.7789331744253,327.83425655976674,7.131195335276968,7.912536443148688,12.60932944606414,16.956268221574344
06073010106,3.0,5985.0,1638.0,1651.0,2520.0,331.0314686,15.552197802197803,0.5372416989072012,0.7225610186196393,151.27434712397945,409.40249694749696,10.77960927960928,15.5006105006105,17.147741147741147,16.368742368742367
06073010107,4.0,7101.0,1780.0,1886.0,3112.0,574.8470153999999,14.175936329588014,0.5008427745194683,0.6560491832679152,97.1136606842085,421.1325224719101,10.376404494382022,13.890449438202246,13.3061797752809,17.08820224719101
06073010109,2.0,5077.0,1212.0,1234.0,2157.0,2968.9524606,7.5022002200220035,0.2779978783658146,0.5523917843259115,51.158086174902195,-58349.701320132015,4.65016501650165,9.762376237623762,9.349834983498349,5.9504950495049505
06073010110,5.0,8082.0,2189.0,2329.0,3345.0,540.1435501,13.19856860057865,0.45380359226045663,0.5347041713124763,101.43257081421044,471.7523572407492,8.8282320694381,10.626313385107355,13.72361809045226,16.144814984010964
06073010111,2.0,3461.0,822.0,862.0,1536.0,149.1260855,14.324817518248175,0.4328572352204014,0.7767054240811336,75.47006150839103,305.20718978102195,9.211678832116789,17.868613138686133,11.605839416058394,17.82846715328467
06073010112,2.0,5168.0,1414.0,1482.0,2283.0,198.18433109999998,14.252003771805754,0.32805016041040763,0.5505988317208569,139.65276679804842,291.7959830268741,5.743988684582744,10.158415841584159,17.0,17.804809052333805
06073010200,6.0,7263.0,2599.0,3056.0,2902.0,1826.5387371,14.001795562395792,0.4228931893164217,0.542539069617337,142.245661395877,326.75010388611,8.465178914967295,10.118891881492882,15.284724894190074,17.428626394767218
06073010300,4.0,4323.0,1378.0,1638.0,1967.0,276.75743620000003,13.421020803096276,0.463670494101441,0.22855764579652374,170.83743858750944,436.69870827285916,9.657474600870827,2.916545718432511,17.946298984034833,16.029753265602324
06073010401,1.0,2505.0,799.0,876.0,1114.0,99.8227167,14.666666666666668,0.4121084241777321,0.6603892970213344,173.1325350715485,527.06,8.0,14.0,18.0,15.0
06073010402,3.0,6298.0,1937.0,2127.0,2690.0,167.38059800000002,13.183187059025986,0.2362215518265599,0.4799999976383235,116.95930286290611,260.4289416623645,3.3918430562725863,8.797625193598348,15.213732576148683,18.241094475993805
06073010501,1.0,1471.0,572.0,618.0,650.0,110.6605227,15.833333333333336,0.5417878877227644,0.8828108921389773,142.71828484685082,496.21,11.0,20.0,17.0,15.0
06073010502,4.0,5396.0,1884.0,2158.0,2407.0,260.56522029999996,15.735138004246284,0.5242118459412691,0.7001085536698501,166.64052427967155,332.96418789808916,10.946390658174098,15.416666666666666,16.414012738853504,17.60987261146497
06073010601,2.0,2126.0,952.0,1358.0,741.0,1081.6839565,11.198179271708684,0.5765861428990646,0.4268959366600588,116.42110195074592,-42494.469957983194,12.434873949579831,7.275210084033613,14.152310924369749,9.58718487394958
06073010800,2.0,2784.0,1157.0,1416.0,862.0,163.3884504,15.252232785940652,0.5841316874574911,0.5850149332286547,199.07712741277882,587.9348919619705,13.003457216940363,11.50561797752809,18.501296456352637,15.00086430423509
06073010900,2.0,2078.0,875.0,954.0,653.0,312.1065738,15.209904761904761,0.6021596797534554,0.6409659243210194,154.12497746317914,483.5427428571429,13.112,13.224,16.112,16.349714285714285
06073011000,2.0,3817.0,1703.0,1804.0,980.0,210.09974019999999,16.748874535134078,0.5963269303291734,0.5633106460586036,243.6169291074828,142.1325601879037,13.290076335877863,10.826189078097475,19.275396359365825,18.91309453904874
06073011100,3.0,4529.0,1797.0,2018.0,1328.0,224.39496939999998,15.827026525690965,0.3909398019575497,0.6039381576018218,160.3690357512057,168.31380077907625,7.55147468002226,11.997217584863662,18.196438508625487,19.510294936004453
06073011300,1.0,2775.0,32.0,44.0,786.0,2456.9857235,5.5,0.5511957800658247,0.38360775635559985,27.100002805531158,-99999.0,12.0,5.0,7.0,1.0
06073011601,3.0,5699.0,1764.0,1848.0,2890.0,181.3009765,15.302343159486016,0.5095210273703515,0.43907102208927484,262.1277874153131,295.4843367346939,10.371882086167801,6.979591836734694,19.40702947845805,17.824263038548754
06073011602,2.0,3964.0,1070.0,1096.0,1587.0,248.73061289999998,15.916510903426792,0.53014692868424,0.7662933098583818,89.24133473547259,123.33198130841122,11.041121495327102,17.542056074766354,13.457943925233645,20.0
