geo_id,tract_name,total_population,total_crime_count,violent_crime_count,property_crime_count,crime_rate_per_1000,violent_crime_rate_per_1000,property_crime_rate_per_1000,violent_safety_score,property_safety_score,safety_score,low_population_flag
06073017009,Census Tract 170.09; San Diego County; California,4079,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017010,Census Tract 170.10; San Diego County; California,3113,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017014,Census Tract 170.14; San Diego County; California,2674,98,5,48,36.64921465968586,1.8698578908002992,17.95063575168287,25.648021828103683,12.551159618008189,21.06412005457026,False
06073017018,Census Tract 170.18; San Diego County; California,4715,107,6,50,22.693531283138917,1.2725344644750796,10.604453870625663,30.968622100954978,22.10095497953616,27.86493860845839,False
06073017020,Census Tract 170.20; San Diego County; California,4382,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017021,Census Tract 170.21; San Diego County; California,3087,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017022,Census Tract 170.22; San Diego County; California,5695,154,9,61,27.04126426690079,1.5803336259877085,10.711150131694469,28.10368349249659,21.828103683492493,25.907230559345155,False
06073017031,Census Tract 170.31; San Diego County; California,3522,56,0,18,15.90005678591709,0.0,5.110732538330494,74.07912687585265,36.4256480218281,60.90040927694406,False
06073017033,Census Tract 170.33; San Diego County; California,5525,89,4,30,16.108597285067873,0.7239819004524887,5.4298642533936645,37.38062755798091,35.743519781718966,36.807639836289226,False
06073017034,Census Tract 170.34; San Diego County; California,5792,61,3,38,10.531767955801106,0.5179558011049723,6.560773480662983,39.69986357435198,32.74215552523875,37.26466575716235,False
06073017035,Census Tract 170.35; San Diego County; California,3396,100,7,31,29.44640753828033,2.061248527679623,9.128386336866903,24.01091405184175,24.693042291950885,24.249658935879946,False
06073017036,Census Tract 170.36; San Diego County; California,3329,48,0,9,14.41874436767798,0.0,2.703514568939622,74.07912687585265,43.246930422919505,63.28785811732605,False
06073017037,Census Tract 170.37; San Diego County; California,5194,89,2,38,17.135155949172123,0.3850596842510589,7.316134000770119,41.88267394270123,30.28649386084584,37.82401091405184,False
06073017039,Census Tract 170.39; San Diego County; California,6711,96,6,34,14.304872597228432,0.894054537326777,5.066309044851736,35.879945429740786,36.56207366984994,36.11869031377899,False
06073017040,Census Tract 170.40; San Diego County; California,4386,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017041,Census Tract 170.41; San Diego County; California,5565,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017043,Census Tract 170.43; San Diego County; California,5590,107,5,35,19.14132379248658,0.8944543828264758,6.2611806797853315,35.743519781718966,33.969986357435204,35.12278308321965,False
06073017044,Census Tract 170.44; San Diego County; California,5674,40,1,13,7.049700387733521,0.17624250969333802,2.2911526260133948,46.930422919508864,43.65620736698499,45.78444747612551,False
06073017045,Census Tract 170.45; San Diego County; California,2293,11,0,3,4.797208896641954,0.0,1.3083296990841693,74.07912687585265,44.88403819918144,63.86084583901773,False
06073017046,Census Tract 170.46; San Diego County; California,3777,33,1,6,8.737092930897537,0.2647603918453799,1.5885623510722795,44.88403819918144,44.33833560709414,44.69304229195089,False
06073017047,Census Tract 170.47; San Diego County; California,4260,32,2,6,7.511737089201878,0.4694835680751174,1.4084507042253522,40.7912687585266,44.74761255115962,42.17598908594816,False
06073017048,Census Tract 170.48; San Diego County; California,6422,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017049,Census Tract 170.49; San Diego County; California,2945,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017050,Census Tract 170.50; San Diego County; California,2971,3,0,0,1.0097610232245036,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017051,Census Tract 170.51; San Diego County; California,4904,68,3,22,13.866231647634585,0.6117455138662315,4.486133768352365,38.60845839017736,38.60845839017736,38.60845839017736,False
