geo_id,tract_name,total_population,population_under_5,population_under_5_rate,population_under_18,population_under_18_rate,population_65_plus,median_age,hispanic_latino_population,hispanic_latino_rate,total_households,households_with_children,households_with_seniors,avg_household_size,avg_family_size,school_enrolled_population,elementary_school_enrollment,high_school_enrollment,bachelors_or_higher,median_household_income,mean_household_income,poverty_rate,family_poverty_rate,employed_population,unemployed_population,unemployment_rate,drove_alone_count,drove_alone_rate,public_transit_commute_count,public_transit_commute_rate,work_from_home_count,work_from_home_rate,total_housing_units,occupied_housing_units,vacant_housing_units,vacancy_rate,owner_occupied_units,renter_occupied_units,renter_rate,vehicle_households,no_vehicle_households,no_vehicle_rate,one_vehicle_households,two_vehicle_households,three_plus_vehicle_households,median_gross_rent,rent_burden_30_34_count,rent_burden_35_plus_count,tract_type_flag
1400000US06073018621,Census Tract 186.21; San Diego County; California,1812,29,1.6,370,20.4,220,38.4,778,42.9,568,175,196,3.17,3.36,454,259,44,292,74836.0,103381.0,7.8,0.0,1062,47,3.2,696,65.0,17,1.6,137,12.8,594,568,26,4.4,240,328,57.7,568,33,5.8,204,101,230,2266.0,68,114,residential_or_mixed
1400000US06073018622,Census Tract 186.22; San Diego County; California,5080,321,6.3,1288,25.4,709,30.5,2196,43.2,1877,486,589,2.71,3.1,1513,653,239,630,77601.0,93145.0,17.1,14.6,1997,167,4.3,1539,70.2,193,8.8,251,11.5,2013,1877,136,6.8,809,1068,56.9,1877,93,5.0,695,896,193,2319.0,97,442,residential_or_mixed
1400000US06073018700,Census Tract 187; San Diego County; California,40415,4265,10.6,8443,20.9,64,21.7,12916,32.0,7257,4062,59,3.12,3.28,7003,2804,426,3415,67156.0,75140.0,7.9,6.9,4526,551,1.7,9167,34.0,123,0.5,1446,5.4,7838,7257,581,7.4,76,7181,99.0,7257,148,2.0,1746,4523,840,3018.0,544,5037,residential_or_mixed
1400000US06073018801,Census Tract 188.01; San Diego County; California,3488,232,6.7,701,20.1,871,45.1,1199,34.4,1227,325,601,2.84,3.05,637,216,227,924,121050.0,131597.0,9.4,6.4,1314,169,6.0,757,55.5,0,0.0,534,39.1,1342,1227,115,8.6,985,242,19.7,1227,13,1.1,162,572,480,3211.0,0,109,residential_or_mixed
1400000US06073018803,Census Tract 188.03; San Diego County; California,4724,221,4.7,997,21.1,1406,47.7,1352,28.6,1879,459,890,2.51,2.97,954,474,289,1601,104866.0,154404.0,17.2,9.5,1787,83,2.2,1314,74.3,0,0.0,361,20.4,2013,1879,134,6.7,1282,597,31.8,1879,69,3.7,537,776,497,2179.0,44,270,residential_or_mixed
1400000US06073018804,Census Tract 188.04; San Diego County; California,5023,252,5.0,743,14.8,1782,58.2,752,15.0,2114,412,1154,2.36,2.57,732,281,180,2284,124911.0,155961.0,2.9,1.9,2058,114,2.6,1356,65.1,16,0.8,489,23.5,2177,2114,63,2.9,1971,143,6.8,2114,94,4.4,216,987,817,2977.0,0,24,residential_or_mixed
1400000US06073018805,Census Tract 188.05; San Diego County; California,4109,72,1.8,1075,26.2,940,42.6,849,20.7,1473,458,617,2.76,3.06,1237,682,262,1443,125871.0,171068.0,4.1,4.2,1690,129,4.2,1165,67.3,0,0.0,519,30.0,1559,1473,86,5.5,1323,150,10.2,1473,29,2.0,248,579,617,2325.0,0,46,residential_or_mixed
1400000US06073018903,Census Tract 189.03; San Diego County; California,5530,634,11.5,1647,29.8,752,30.5,3315,59.9,1654,635,516,3.31,3.95,1203,594,371,884,80211.0,104608.0,29.3,21.1,2355,88,2.2,1804,75.5,0,0.0,367,15.4,1735,1654,81,4.7,1019,635,38.4,1654,73,4.4,378,500,703,1606.0,120,321,residential_or_mixed
1400000US06073018904,Census Tract 189.04; San Diego County; California,6860,646,9.4,1996,29.1,891,29.9,4526,66.0,1877,755,553,3.54,4.06,1635,870,316,647,85518.0,99476.0,16.6,9.5,3052,54,1.1,2527,79.7,82,2.6,154,4.9,1901,1877,24,1.3,815,1062,56.6,1877,66,3.5,367,657,787,1809.0,145,423,residential_or_mixed
1400000US06073018905,Census Tract 189.05; San Diego County; California,6182,605,9.8,1797,29.1,638,33.2,3538,57.2,1803,731,464,3.41,3.81,1759,916,320,604,89716.0,105717.0,5.7,2.7,2545,151,3.4,1991,71.4,63,2.3,145,5.2,1936,1803,133,6.9,692,1111,61.6,1803,132,7.3,234,872,565,1863.0,94,548,residential_or_mixed
1400000US06073018906,Census Tract 189.06; San Diego County; California,6175,608,9.8,1627,26.3,928,34.5,3903,63.2,1890,816,630,3.27,3.56,1761,700,352,1194,81045.0,111198.0,5.0,8.1,2703,205,4.4,2005,70.1,78,2.7,210,7.3,2095,1890,205,9.8,975,915,48.4,1890,68,3.6,357,739,726,1665.0,78,321,residential_or_mixed
1400000US06073019001,Census Tract 190.01; San Diego County; California,6507,280,4.3,1143,17.6,1740,51.7,1629,25.0,2231,422,1267,2.89,3.0,1146,499,263,1898,133157.0,143996.0,5.2,4.2,3121,221,4.0,2151,72.2,0,0.0,657,22.1,2567,2231,336,13.1,1971,260,11.7,2231,85,3.8,277,735,1134,,0,110,residential_or_mixed
1400000US06073019002,Census Tract 190.02; San Diego County; California,4928,682,13.8,1533,31.1,556,34.1,1525,30.9,1582,823,409,3.09,3.39,1169,550,255,1626,139412.0,149864.0,6.9,5.1,2436,106,3.0,1820,74.4,0,0.0,351,14.4,1634,1582,52,3.2,1358,224,14.2,1582,51,3.2,111,818,602,2303.0,59,67,residential_or_mixed
1400000US06073019103,Census Tract 191.03; San Diego County; California,6413,283,4.4,1231,19.2,1600,44.5,2270,35.4,2069,683,1006,3.09,3.39,1232,565,351,1597,121601.0,142747.0,9.1,8.9,3020,54,1.0,2423,78.7,0,0.0,292,9.5,2237,2069,168,7.5,1841,228,11.0,2069,15,0.7,266,623,1165,2083.0,0,89,residential_or_mixed
1400000US06073019105,Census Tract 191.05; San Diego County; California,7971,415,5.2,1395,17.5,2045,44.9,1732,21.7,3095,684,1384,2.56,2.91,1527,525,394,2697,122109.0,159093.0,8.3,5.0,3624,388,5.8,2431,67.3,0,0.0,872,24.1,3464,3095,369,10.7,2900,195,6.3,3095,58,1.9,586,1646,805,2601.0,0,19,residential_or_mixed
1400000US06073019107,Census Tract 191.07; San Diego County; California,2461,123,5.0,525,21.3,543,44.0,801,32.5,799,215,372,3.08,3.37,537,249,101,493,108533.0,153561.0,7.9,7.9,1059,130,6.4,817,78.9,0,0.0,133,12.9,828,799,29,3.5,667,132,16.5,799,36,4.5,206,242,315,1902.0,1,74,residential_or_mixed
1400000US06073019108,Census Tract 191.08; San Diego County; California,2334,158,6.8,538,23.1,492,42.1,814,34.9,791,275,329,2.95,3.17,514,297,63,510,110114.0,136881.0,10.4,8.1,802,47,2.6,681,89.6,0,0.0,45,5.9,971,791,180,18.5,663,128,16.2,791,12,1.5,108,422,249,1284.0,2,18,residential_or_mixed
1400000US06073019109,Census Tract 191.09; San Diego County; California,4608,262,5.7,1059,23.0,496,42.5,2124,46.1,1523,618,306,2.99,3.08,1235,511,264,976,145221.0,141964.0,7.7,4.0,2486,96,2.6,1979,79.5,0,0.0,327,13.1,1537,1523,14,0.9,1400,123,8.1,1523,37,2.4,173,551,762,1738.0,27,70,residential_or_mixed
1400000US06073019110,Census Tract 191.10; San Diego County; California,4999,355,7.1,1089,21.8,1216,41.4,1463,29.3,1522,482,810,3.27,3.38,1294,390,291,1615,143144.0,165430.0,5.9,2.6,1979,80,2.0,1315,68.0,0,0.0,393,20.3,1827,1522,305,16.7,1302,220,14.5,1522,39,2.6,270,439,774,1820.0,16,41,residential_or_mixed
1400000US06073019111,Census Tract 191.11; San Diego County; California,3678,303,8.2,925,25.1,584,38.5,1612,43.8,1096,400,425,3.35,3.77,963,415,197,695,142431.0,197303.0,3.5,3.0,1710,84,3.0,1259,74.1,0,0.0,269,15.8,1199,1096,103,8.6,950,146,13.3,1096,14,1.3,108,455,519,2153.0,1,88,residential_or_mixed
1400000US06073019203,Census Tract 192.03; San Diego County; California,2751,131,4.8,561,20.4,544,41.2,1150,41.8,870,315,361,3.13,3.37,646,294,114,785,142891.0,146962.0,4.6,3.6,1365,130,5.7,990,72.9,10,0.7,282,20.8,894,870,24,2.7,704,166,19.1,870,13,1.5,171,275,411,3254.0,0,61,residential_or_mixed
1400000US06073019205,Census Tract 192.05; San Diego County; California,6387,335,5.2,1559,24.4,1062,38.6,3530,55.3,2038,770,772,3.09,3.84,1593,708,424,786,61467.0,85684.0,11.2,8.6,2786,173,3.4,2007,73.0,12,0.4,227,8.3,2310,2038,272,11.8,1029,1009,49.5,2038,109,5.3,839,485,605,2160.0,91,612,residential_or_mixed
1400000US06073019206,Census Tract 192.06; San Diego County; California,5745,285,5.0,1374,23.9,590,31.7,4243,73.9,1508,596,297,3.63,4.09,1659,732,262,538,98538.0,117209.0,9.2,7.9,2982,172,3.8,2518,83.9,46,1.5,213,7.1,1508,1508,0,0.0,588,920,61.0,1508,89,5.9,351,655,413,2188.0,90,419,residential_or_mixed
1400000US06073019208,Census Tract 192.08; San Diego County; California,3627,220,6.1,680,18.7,804,42.4,1049,28.9,1162,325,532,3.06,3.44,649,242,103,1124,107375.0,171597.0,9.9,4.7,1735,66,2.2,1185,73.4,0,0.0,281,17.4,1272,1162,110,8.6,1026,136,11.7,1162,10,0.9,194,417,541,3042.0,30,67,residential_or_mixed
1400000US06073019209,Census Tract 192.09; San Diego County; California,2792,174,6.2,515,18.4,698,39.5,694,24.9,1049,265,476,2.62,2.93,510,212,110,967,140417.0,153239.0,14.8,12.2,1169,119,5.2,859,73.5,15,1.3,290,24.8,1063,1049,14,1.3,886,163,15.5,1049,40,3.8,127,340,542,3329.0,0,56,residential_or_mixed
1400000US06073019210,Census Tract 192.10; San Diego County; California,6167,425,6.9,1600,25.9,744,31.9,3596,58.3,1812,812,499,3.36,3.45,1829,768,472,729,87792.0,106002.0,13.7,12.1,2916,158,3.3,2302,78.2,49,1.7,275,9.3,1848,1812,36,1.9,875,937,51.7,1812,9,0.5,309,1047,447,1932.0,114,302,residential_or_mixed
1400000US06073019301,Census Tract 193.01; San Diego County; California,6412,645,10.1,1524,23.8,1259,40.2,1166,18.2,2267,763,830,2.81,3.23,1260,433,277,2557,125564.0,139437.0,7.2,5.5,2848,177,3.5,1972,68.3,77,2.7,632,21.9,2367,2267,100,4.2,1833,434,19.1,2267,69,3.0,459,1039,700,3177.0,90,155,residential_or_mixed
1400000US06073019303,Census Tract 193.03; San Diego County; California,7993,647,8.1,1549,19.4,1440,37.7,3251,40.7,2649,898,932,2.95,3.36,1518,391,377,1577,115906.0,142594.0,4.1,0.0,4196,203,3.0,2800,66.9,35,0.8,735,17.6,2797,2649,148,5.3,2053,596,22.5,2649,66,2.5,491,1323,769,2249.0,147,93,residential_or_mixed
1400000US06073019304,Census Tract 193.04; San Diego County; California,3186,122,3.8,452,14.2,592,46.3,909,28.5,1139,276,495,2.8,3.15,520,210,47,956,106657.0,140457.0,6.0,3.7,1783,51,1.8,1407,78.8,11,0.6,225,12.6,1199,1139,60,5.0,948,191,16.8,1139,10,0.9,331,542,256,2813.0,0,148,residential_or_mixed
1400000US06073019305,Census Tract 193.05; San Diego County; California,4203,249,5.9,649,15.4,1001,39.4,1395,33.2,1789,331,823,2.35,2.75,845,319,73,979,78578.0,96675.0,6.4,5.0,2112,60,1.7,1790,80.0,0,0.0,318,14.2,1885,1789,96,5.1,732,1057,59.1,1789,96,5.4,651,833,209,2593.0,207,558,residential_or_mixed
1400000US06073019403,Census Tract 194.03; San Diego County; California,5717,341,6.0,844,14.8,824,39.4,2358,41.2,2032,492,636,2.8,3.3,1437,380,96,1344,111389.0,145239.0,5.7,2.5,3302,508,10.3,2604,76.3,0,0.0,302,8.8,2059,2032,27,1.3,1378,654,32.2,2032,40,2.0,396,791,805,2900.0,130,380,residential_or_mixed
1400000US06073019404,Census Tract 194.04; San Diego County; California,3420,166,4.9,871,25.5,298,32.3,2598,76.0,790,419,227,4.3,4.43,987,336,283,333,85769.0,118148.0,18.6,16.9,1659,87,3.2,1254,78.3,19,1.2,101,6.3,790,790,0,0.0,535,255,32.3,790,53,6.7,70,189,478,2294.0,6,127,residential_or_mixed
1400000US06073019405,Census Tract 194.05; San Diego County; California,4050,335,8.3,866,21.4,532,33.9,2202,54.4,1400,400,349,2.89,3.22,768,362,167,723,82000.0,109413.0,7.9,6.9,2165,128,4.0,1963,88.4,24,1.1,215,9.7,1400,1400,0,0.0,604,796,56.9,1400,51,3.6,301,682,366,2341.0,179,410,residential_or_mixed
1400000US06073019406,Census Tract 194.06; San Diego County; California,4648,206,4.4,721,15.5,704,41.6,2023,43.5,1706,466,536,2.65,2.89,754,276,163,1104,97750.0,116750.0,7.6,4.1,2667,163,4.0,1806,69.9,11,0.4,452,17.5,1815,1706,109,6.0,1074,632,37.0,1706,140,8.2,295,718,553,1827.0,100,347,residential_or_mixed
1400000US06073019501,Census Tract 195.01; San Diego County; California,3250,138,4.2,748,23.0,88,31.7,2543,78.2,784,356,71,3.84,4.33,874,314,215,129,86125.0,96255.0,13.2,5.3,1696,213,8.3,1137,68.9,53,3.2,179,10.8,819,784,35,4.3,154,630,80.4,784,89,11.4,156,316,223,1960.0,49,245,residential_or_mixed
1400000US06073019502,Census Tract 195.02; San Diego County; California,5706,418,7.3,1932,33.9,287,27.4,4704,82.4,1534,792,236,3.71,4.27,1831,884,558,363,65603.0,88993.0,18.1,16.2,2643,275,6.9,1762,67.7,11,0.4,257,9.9,1640,1534,106,6.5,370,1164,75.9,1534,181,11.8,407,661,285,1845.0,34,698,residential_or_mixed
1400000US06073019503,Census Tract 195.03; San Diego County; California,5372,559,10.4,1642,30.6,541,33.4,3634,67.6,1671,739,450,3.16,3.56,1363,719,216,638,85481.0,170013.0,11.4,8.0,2587,272,7.1,2007,76.7,43,1.6,343,13.1,1724,1671,53,3.1,698,973,58.2,1671,37,2.2,594,611,429,2152.0,186,416,residential_or_mixed
1400000US06073019601,Census Tract 196.01; San Diego County; California,6425,453,7.1,1716,26.7,843,39.1,1492,23.2,2164,781,611,2.93,3.23,1809,617,485,1559,118571.0,133233.0,10.2,7.1,3321,190,3.8,2344,69.9,49,1.5,781,23.3,2164,2164,0,0.0,1395,769,35.5,2164,105,4.9,445,978,636,1954.0,105,342,residential_or_mixed
1400000US06073019602,Census Tract 196.02; San Diego County; California,6064,571,9.4,1871,30.9,858,35.1,2849,47.0,1691,659,519,3.39,3.76,1811,832,416,1071,101648.0,139765.0,12.0,3.0,2593,265,6.0,1385,55.1,26,1.0,632,25.1,1784,1691,93,5.2,1115,576,34.1,1691,181,10.7,264,764,482,1850.0,49,252,residential_or_mixed
1400000US06073019701,Census Tract 197.01; San Diego County; California,7452,424,5.7,1696,22.8,964,40.5,2869,38.5,2807,860,678,2.46,3.14,1776,599,592,1534,89417.0,121236.0,8.2,7.3,3582,183,3.0,2863,78.6,0,0.0,688,18.9,2917,2807,110,3.8,1326,1481,52.8,2807,75,2.7,941,1233,558,2455.0,230,888,residential_or_mixed
1400000US06073019702,Census Tract 197.02; San Diego County; California,4791,266,5.6,918,19.2,919,42.7,1622,33.9,1613,505,596,2.9,3.28,962,306,212,1134,109750.0,127345.0,9.6,7.8,2645,81,2.0,1762,68.6,0,0.0,418,16.3,1648,1613,35,2.1,1296,317,19.7,1613,25,1.5,242,699,647,2228.0,29,208,residential_or_mixed
1400000US06073019803,Census Tract 198.03; San Diego County; California,5783,268,4.6,1372,23.7,916,34.6,1038,17.9,2299,645,551,2.48,2.95,1359,433,574,2089,109795.0,130657.0,15.5,8.9,2756,79,1.6,1781,59.4,18,0.6,752,25.1,2404,2299,105,4.4,876,1423,61.9,2299,290,12.6,783,836,390,2792.0,89,814,residential_or_mixed
1400000US06073019804,Census Tract 198.04; San Diego County; California,4417,208,4.7,1210,27.4,882,43.5,594,13.4,1582,627,578,2.78,3.27,1226,569,297,1658,151667.0,177029.0,4.3,2.2,1870,101,3.0,1180,63.8,0,0.0,583,31.5,1653,1582,71,4.3,1326,256,16.2,1582,10,0.6,329,833,410,,9,109,residential_or_mixed
1400000US06073019805,Census Tract 198.05; San Diego County; California,4245,389,9.2,881,20.8,1044,37.0,1826,43.0,1395,380,689,2.92,3.92,773,309,173,857,87868.0,102789.0,5.4,2.3,1735,165,4.8,1315,72.9,0,0.0,124,6.9,1511,1395,116,7.7,690,705,50.5,1395,183,13.1,460,486,266,2178.0,69,304,residential_or_mixed
1400000US06073019808,Census Tract 198.08; San Diego County; California,4584,101,2.2,526,11.5,2247,63.4,554,12.1,2383,306,1513,1.92,2.44,612,319,83,2127,109675.0,132998.0,1.6,0.0,1717,0,0.0,1114,63.8,16,0.9,551,31.6,2616,2383,233,8.9,1750,633,26.6,2383,0,0.0,1106,993,284,2773.0,57,119,residential_or_mixed
1400000US06073019809,Census Tract 198.09; San Diego County; California,4372,420,9.6,945,21.6,1314,50.6,1167,26.7,1647,407,932,2.58,3.23,764,327,156,1469,133323.0,145067.0,4.4,1.9,1886,82,2.3,1408,76.5,6,0.3,266,14.4,1687,1647,40,2.4,1549,98,6.0,1647,49,3.0,472,747,379,2274.0,11,20,residential_or_mixed
1400000US06073019810,Census Tract 198.10; San Diego County; California,6617,186,2.8,2283,34.5,836,38.6,1036,15.7,2307,895,632,2.87,3.49,2468,1462,473,2447,133822.0,143234.0,17.6,10.5,2907,332,7.4,1850,62.7,21,0.7,959,32.5,2307,2307,0,0.0,1832,475,20.6,2307,148,6.4,670,1089,400,2628.0,0,232,residential_or_mixed
1400000US06073019811,Census Tract 198.11; San Diego County; California,6394,411,6.4,1547,24.2,1189,43.9,1483,23.2,2443,810,803,2.55,3.05,1554,901,176,2855,136513.0,172103.0,6.5,4.1,2968,83,1.7,1624,56.1,65,2.2,998,34.4,2560,2443,117,4.6,1657,786,32.2,2443,75,3.1,771,1193,404,3200.0,99,445,residential_or_mixed
1400000US06073019902,Census Tract 199.02; San Diego County; California,4446,584,13.1,1434,32.3,548,33.9,2408,54.2,1280,631,343,3.4,3.87,1196,527,123,651,81977.0,112512.0,13.3,10.1,2027,141,4.5,1370,70.7,0,0.0,300,15.5,1396,1280,116,8.3,755,525,41.0,1280,29,2.3,325,563,363,2181.0,60,317,residential_or_mixed
1400000US06073019903,Census Tract 199.03; San Diego County; California,4961,196,4.0,1212,24.4,846,39.1,2093,42.2,1494,492,543,3.25,3.52,1230,622,245,949,110068.0,130482.0,9.6,8.2,2173,206,5.4,1303,58.5,8,0.4,414,18.6,1575,1494,81,5.1,1000,494,33.1,1494,7,0.5,346,600,541,2293.0,45,242,residential_or_mixed
1400000US06073019904,Census Tract 199.04; San Diego County; California,6071,148,2.4,1098,18.1,1259,41.0,1313,21.6,2442,643,908,2.46,2.93,1257,501,171,2305,111803.0,134504.0,5.4,1.6,3074,340,6.6,1844,60.3,0,0.0,1042,34.1,2522,2442,80,3.2,1162,1280,52.4,2442,78,3.2,766,1260,338,2404.0,109,391,residential_or_mixed
1400000US06073019905,Census Tract 199.05; San Diego County; California,5562,493,8.9,1356,24.4,881,37.3,1588,28.6,2092,635,640,2.57,3.1,1201,450,334,1924,112063.0,135549.0,4.6,0.0,2672,108,2.5,1834,68.8,44,1.6,573,21.5,2143,2092,51,2.4,1026,1066,51.0,2092,10,0.5,677,999,406,2637.0,52,412,residential_or_mixed
1400000US06073020015,Census Tract 200.15; San Diego County; California,5500,259,4.7,1214,22.1,910,46.0,500,9.1,2137,785,542,2.57,2.94,1400,476,369,2853,184063.0,290533.0,4.9,4.1,2844,163,3.7,1798,66.5,0,0.0,793,29.3,2274,2137,137,6.0,1594,543,25.4,2137,18,0.8,530,1024,565,,45,123,residential_or_mixed
1400000US06073020017,Census Tract 200.17; San Diego County; California,3013,133,4.4,583,19.3,384,35.9,1904,63.2,1070,262,269,2.77,3.72,756,289,168,406,73312.0,88174.0,12.6,8.5,1514,201,8.1,1137,77.4,26,1.8,113,7.7,1070,1070,0,0.0,344,726,67.9,1070,86,8.0,459,391,134,2180.0,76,441,residential_or_mixed
1400000US06073020019,Census Tract 200.19; San Diego County; California,7253,149,2.1,1188,16.4,2567,54.6,2748,37.9,2942,601,1730,2.47,3.27,1076,677,249,2272,89875.0,124594.0,16.4,13.6,2956,101,1.6,2188,75.1,0,0.0,430,14.8,2942,2942,0,0.0,2347,595,20.2,2942,158,5.4,1194,951,639,1810.0,91,310,residential_or_mixed
1400000US06073020021,Census Tract 200.21; San Diego County; California,5534,294,5.3,1575,28.5,419,34.8,3543,64.0,1641,885,345,3.37,3.65,1786,731,466,866,79604.0,103541.0,10.4,7.8,2665,65,1.6,2227,84.1,65,2.5,230,8.7,1729,1641,88,5.1,822,819,49.9,1641,51,3.1,382,715,493,1741.0,53,442,residential_or_mixed
1400000US06073020023,Census Tract 200.23; San Diego County; California,3942,282,7.2,712,18.1,552,39.1,1526,38.7,1265,385,396,3.07,3.34,746,295,99,834,97031.0,116580.0,7.1,6.2,1972,53,1.6,1489,77.7,16,0.8,240,12.5,1319,1265,54,4.1,1070,195,15.4,1265,15,1.2,330,548,372,2091.0,19,61,residential_or_mixed
1400000US06073020024,Census Tract 200.24; San Diego County; California,4220,331,7.8,932,22.1,1080,41.3,1559,36.9,1584,351,863,2.65,3.53,921,383,53,1160,99254.0,115773.0,5.5,3.5,1844,107,3.2,1312,70.0,11,0.6,269,14.4,1622,1584,38,2.3,1183,401,25.3,1584,157,9.9,379,708,340,2733.0,16,307,residential_or_mixed
1400000US06073020025,Census Tract 200.25; San Diego County; California,5250,367,7.0,1390,26.5,529,32.8,2106,40.1,1851,664,364,2.84,3.35,1809,686,260,1259,82796.0,108220.0,14.8,14.8,2574,174,4.4,1847,75.1,0,0.0,540,22.0,1897,1851,46,2.4,1123,728,39.3,1851,42,2.3,537,690,582,2355.0,41,448,residential_or_mixed
1400000US06073020026,Census Tract 200.26; San Diego County; California,4447,191,4.3,849,19.1,981,45.8,782,17.6,1726,484,657,2.56,3.08,1012,465,135,1463,135238.0,157322.0,4.5,2.7,2102,177,4.8,1406,67.2,13,0.6,559,26.7,1787,1726,61,3.4,1302,424,24.6,1726,0,0.0,426,844,456,2974.0,38,102,residential_or_mixed
1400000US06073020028,Census Tract 200.28; San Diego County; California,3571,247,6.9,1045,29.3,152,27.5,3161,88.5,966,545,136,3.7,3.8,1226,437,368,233,59559.0,76467.0,21.4,18.1,1930,59,2.1,1212,62.3,21,1.1,194,10.0,1054,966,88,8.3,79,887,91.8,966,43,4.5,203,535,185,1881.0,48,517,residential_or_mixed
1400000US06073020029,Census Tract 200.29; San Diego County; California,7007,464,6.6,1427,20.4,828,32.9,3980,56.8,2562,727,378,2.56,3.19,1579,484,368,1765,77449.0,91105.0,14.9,8.2,3749,155,2.7,2822,76.9,44,1.2,261,7.1,2762,2562,200,7.2,373,2189,85.4,2562,175,6.8,1005,784,598,2288.0,378,1146,residential_or_mixed
1400000US06073020030,Census Tract 200.30; San Diego County; California,8033,225,2.8,2482,30.9,1215,41.1,1804,22.5,2591,1071,806,3.07,3.46,2667,1569,599,3119,170288.0,209743.0,12.0,9.3,3545,139,2.4,2111,58.7,0,0.0,1301,36.2,2690,2591,99,3.7,1942,649,25.0,2591,202,7.8,485,1145,759,1872.0,16,457,residential_or_mixed
1400000US06073020031,Census Tract 200.31; San Diego County; California,6519,208,3.2,2064,31.7,822,39.6,2041,31.3,2249,948,558,2.89,3.32,2185,1041,592,2511,116982.0,152103.0,9.0,8.0,3183,150,3.1,2516,79.4,0,0.0,554,17.5,2433,2249,184,7.6,1415,834,37.1,2249,25,1.1,585,1070,569,2692.0,24,422,residential_or_mixed
1400000US06073020032,Census Tract 200.32; San Diego County; California,3230,98,3.0,581,18.0,791,53.0,503,15.6,1439,298,521,2.24,2.68,693,289,203,1646,183368.0,220537.0,3.2,3.0,1364,102,3.7,837,59.7,0,0.0,531,37.9,1613,1439,174,10.8,1302,137,9.5,1439,23,1.6,437,788,191,2431.0,26,16,residential_or_mixed
1400000US06073020033,Census Tract 200.33; San Diego County; California,4031,237,5.9,795,19.7,632,39.2,791,19.6,1581,447,450,2.55,3.07,861,341,170,1773,118125.0,149418.0,7.9,4.3,2007,220,6.6,928,46.8,10,0.5,812,41.0,1637,1581,56,3.4,935,646,40.9,1581,29,1.8,398,822,332,2880.0,74,234,residential_or_mixed
1400000US06073020034,Census Tract 200.34; San Diego County; California,2549,126,4.9,716,28.1,501,42.2,179,7.0,846,329,274,3.01,3.4,773,407,140,1244,247222.0,269780.0,2.0,0.0,1158,50,2.6,566,49.3,0,0.0,496,43.2,846,846,0,0.0,790,56,6.6,846,0,0.0,164,404,278,,6,31,residential_or_mixed
1400000US06073020035,Census Tract 200.35; San Diego County; California,6480,408,6.3,1789,27.6,1003,44.5,415,6.4,2226,1008,627,2.91,3.09,1973,862,405,2939,200915.0,246454.0,1.0,0.0,3025,71,1.4,1444,48.4,13,0.4,1344,45.1,2365,2226,139,5.9,1791,435,19.5,2226,15,0.7,448,1052,711,,0,175,residential_or_mixed
1400000US06073020036,Census Tract 200.36; San Diego County; California,3567,199,5.6,985,27.6,192,30.2,2704,75.8,1041,552,213,3.43,3.54,1171,473,200,481,73024.0,80772.0,22.5,27.0,1853,109,4.1,1451,79.2,14,0.8,75,4.1,1041,1041,0,0.0,452,589,56.6,1041,35,3.4,268,410,328,2193.0,134,211,residential_or_mixed
1400000US06073020037,Census Tract 200.37; San Diego County; California,4415,202,4.6,1015,23.0,311,34.8,2679,60.7,1365,681,212,3.21,3.43,1366,242,485,742,107034.0,122996.0,6.5,6.2,2243,197,5.4,1497,67.1,0,0.0,171,7.7,1365,1365,0,0.0,821,544,39.9,1365,34,2.5,156,672,503,2413.0,2,249,residential_or_mixed
1400000US06073020038,Census Tract 200.38; San Diego County; California,5685,267,4.7,1330,23.4,979,40.6,1207,21.2,1571,688,562,3.61,3.82,1756,672,329,2186,151650.0,156096.0,6.4,3.9,2699,292,6.3,1673,62.0,0,0.0,752,27.9,1571,1571,0,0.0,1218,353,22.5,1571,10,0.6,232,474,855,,10,170,residential_or_mixed
1400000US06073020039,Census Tract 200.39; San Diego County; California,1959,108,5.5,558,28.5,196,41.7,296,15.1,550,239,128,3.56,3.69,625,328,98,658,156833.0,179056.0,4.8,3.5,931,60,4.1,594,64.5,0,0.0,204,22.1,579,550,29,5.0,389,161,29.3,550,0,0.0,60,215,275,,12,84,residential_or_mixed
1400000US06073020040,Census Tract 200.40; San Diego County; California,4333,213,4.9,911,21.0,832,44.8,775,17.9,1499,538,614,2.87,3.32,1356,367,257,1398,164345.0,219719.0,8.6,3.1,2202,123,3.4,1323,61.1,0,0.0,737,34.0,1538,1499,39,2.5,1135,364,24.3,1499,124,8.3,306,556,513,3020.0,8,184,residential_or_mixed
1400000US06073020041,Census Tract 200.41; San Diego County; California,3150,182,5.8,673,21.4,278,33.9,1288,40.9,991,380,221,3.16,3.44,1034,261,172,754,85855.0,101726.0,12.3,7.0,1744,100,3.9,1452,80.4,0,0.0,179,9.9,1007,991,16,1.6,424,567,57.2,991,20,2.0,167,423,381,2236.0,88,337,residential_or_mixed
1400000US06073020042,Census Tract 200.42; San Diego County; California,4759,246,5.2,1250,26.3,1246,41.4,2145,45.1,1774,690,826,2.59,3.22,1468,640,345,1535,110313.0,129202.0,4.8,2.1,1699,29,0.8,861,50.9,0,0.0,664,39.2,1833,1774,59,3.2,1272,502,28.3,1774,96,5.4,750,791,137,2392.0,0,250,residential_or_mixed
