state_name,state_name_abbreviation,county_name,census_tract,census_tract_fips_code,population_2020,building_value,area_sq_mi,national_risk_index_value_composite,national_risk_index_score_composite,national_risk_index_rating_composite,national_risk_index_state_percentile_composite,expected_annual_loss_score_composite,expected_annual_loss_rating_composite,expected_annual_loss_total_composite,expected_annual_loss_building_value_composite,expected_annual_loss_rate_building_composite,expected_annual_loss_rate_national_percentile_composite,social_vulnerability_score,social_vulnerability_rating,social_vulnerability_state_percentile,community_resilience_score,community_resilience_rating,community_resilience_state_percentile,coastal_flooding_annualized_frequency,coastal_flooding_exposure_building_value,coastal_flooding_exposure_population,coastal_flooding_expected_annual_loss_building_value,coastal_flooding_expected_annual_loss_total,coastal_flooding_expected_annual_loss_score,coastal_flooding_expected_annual_loss_rating,coastal_flooding_expected_annual_loss_rate_building,coastal_flooding_expected_annual_loss_rate_national_percentile,coastal_flooding_hazard_type_risk_index_score,coastal_flooding_hazard_type_risk_index_rating,drought_annualized_frequency,drought_expected_annual_loss_total,drought_expected_annual_loss_score,drought_expected_annual_loss_rating,drought_expected_annual_loss_rate_national_percentile,drought_hazard_type_risk_index_score,drought_hazard_type_risk_index_rating,earthquake_annualized_frequency,earthquake_exposure_building_value,earthquake_exposure_population,earthquake_expected_annual_loss_building_value,earthquake_expected_annual_loss_total,earthquake_expected_annual_loss_score,earthquake_expected_annual_loss_rating,earthquake_expected_annual_loss_rate_building,earthquake_expected_annual_loss_rate_national_percentile,earthquake_hazard_type_risk_index_score,earthquake_hazard_type_risk_index_rating,heat_wave_annualized_frequency,heat_wave_exposure_building_value,heat_wave_exposure_population,heat_wave_expected_annual_loss_building_value,heat_wave_expected_annual_loss_total,heat_wave_expected_annual_loss_score,heat_wave_expected_annual_loss_rating,heat_wave_expected_annual_loss_rate_building,heat_wave_expected_annual_loss_rate_national_percentile,heat_wave_hazard_type_risk_index_score,heat_wave_hazard_type_risk_index_rating,landslide_annualized_frequency,landslide_exposure_building_value,landslide_exposure_population,landslide_expected_annual_loss_building_value,landslide_expected_annual_loss_total,landslide_expected_annual_loss_score,landslide_expected_annual_loss_rating,landslide_expected_annual_loss_rate_building,landslide_expected_annual_loss_rate_national_percentile,landslide_hazard_type_risk_index_score,landslide_hazard_type_risk_index_rating,inland_flooding_annualized_frequency,inland_flooding_exposure_building_value,inland_flooding_exposure_population,inland_flooding_expected_annual_loss_building_value,inland_flooding_expected_annual_loss_total,inland_flooding_expected_annual_loss_score,inland_flooding_expected_annual_loss_rating,inland_flooding_expected_annual_loss_rate_building,inland_flooding_expected_annual_loss_rate_national_percentile,inland_flooding_hazard_type_risk_index_score,inland_flooding_hazard_type_risk_index_rating,tsunami_annualized_frequency,tsunami_exposure_building_value,tsunami_exposure_population,tsunami_expected_annual_loss_building_value,tsunami_expected_annual_loss_total,tsunami_expected_annual_loss_score,tsunami_expected_annual_loss_rating,tsunami_expected_annual_loss_rate_building,tsunami_expected_annual_loss_rate_national_percentile,tsunami_hazard_type_risk_index_score,tsunami_hazard_type_risk_index_rating,wildfire_annualized_frequency,wildfire_exposure_building_value,wildfire_exposure_population,wildfire_expected_annual_loss_building_value,wildfire_expected_annual_loss_total,wildfire_expected_annual_loss_score,wildfire_expected_annual_loss_rating,wildfire_expected_annual_loss_rate_building,wildfire_expected_annual_loss_rate_national_percentile,wildfire_hazard_type_risk_index_score,wildfire_hazard_type_risk_index_rating,tract_fips
California,CA,San Diego,13325,6073013325,5367,632545478,0.39737022,641604.500217028,12.6395776105027,Very Low,12.6395776105027,12.9694435963079,Very Low,598257.458154248,546087.529455191,0.0009691240711548,34.3131268055523,39.04341645,Relatively Low,42.84697119,5.37732496149745,Very Low,13.6269032752766,0.01,393943.318497546,3.536583475682,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,988696524.837452,5367,205059.507156373,225845.147156373,80.5387885478075,Relatively Moderate,0.0003241814451108,97.5655870540433,80.96631110794,Relatively Moderate,5.04558137587451,632545478.0,5367.0,23.6672747978383,29300.1618133745,41.1487814349765,Relatively Low,3.74159260021432e-08,73.5140096732057,39.7826397826398,Relatively Low,0.00209023584,13157520.8135716,118.177073726706,0.376699298545294,5.34506072979055,55.2227396744755,Very Low,5.95529193784377e-10,17.0912127199172,55.5599158074988,Very Low,7.89285714285714,632545294.4784,3.536583475682,338842.0793,339137.089052283,25.2131432463537,Relatively Low,0.0005356801859865,26.2383446461705,22.4810626330372,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,4.9999998736894e-05,0.0,22.5955800005482,0.0,3.19629406711618,20.6533242957202,Very Low,0.0,18.8172618410569,20.6140820282306,Very Low,06073013325
California,CA,San Diego,13326,6073013326,4478,907989823,0.60352929,965835.707880041,27.0866778447671,Relatively Low,27.0866778447671,39.1502454376776,Relatively Low,1124955.71728606,1068443.93536226,0.0013209294839335,61.7352091504803,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.002,52973.8575036306,0.187038693396,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031727,1400363322.4316,4478,249863.724589896,283489.004589896,81.9620922094088,Relatively Moderate,0.0002751833977217,96.0201517251098,81.0043642158087,Relatively Moderate,4.36842105263158,907989823.0,4478.0,29.0035106400942,20963.4478673835,30.4705979264978,Relatively Low,3.19425503517941e-08,76.805488543959,23.1803231803232,Relatively Low,0.00752612588,44413916.6347967,204.980168615227,4.57842397143484,35.6074385753849,72.6561764982595,Very Low,5.0423736648366e-09,28.2093799981184,71.4673040562235,Very Low,7.89285714285714,907989576.8172,0.0,812987.5045,812987.5045,67.9815393287456,Relatively Moderate,0.0008953707232245,63.3041313385161,53.9450370423222,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.0021081991449522,4282148.48540343,89.7638754850439,2456.66970901687,2950.30593568907,75.9658949020727,Relatively Low,2.70561370489818e-06,73.9264861522362,74.0073490064571,Relatively Low,06073013326
California,CA,San Diego,13327,6073013327,5401,867163904,0.62249226,823544.806826297,20.6200278263351,Relatively Low,20.6200278263351,25.1121497522136,Relatively Low,839807.254404207,789283.76890978,0.0010217410843066,39.4814101510205,28.15317183,Relatively Low,30.86318326,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031727,1500556134.29582,5401,282369.418615818,305255.268615818,82.4459215069169,Relatively Moderate,0.0003256240455965,98.2220447659535,82.3659519817345,Relatively Moderate,4.36842105263158,867163904.0,5401.0,27.699426585313,25277.1263963868,36.2156818903939,Relatively Low,3.19425502578496e-08,75.5169045741789,32.1976738643405,Relatively Low,0.0034484955,39648911.1359128,232.133016292959,1.87277836808481,17.9737186051643,66.8971681249412,Very Low,2.1596590442085604e-09,23.4194185718318,66.6393159953861,Very Low,7.89285714285714,867163694.2978,0.0,503921.8171,503921.8171,43.4213307654367,Relatively Low,0.0005811148443512,31.7389670479367,35.9911050860357,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0003705187139645,0.0,615.618420466211,0.0,650.504858763092,62.2703435482145,Very Low,0.0,19.8387499554065,61.2952326590798,Very Low,06073013327
California,CA,San Diego,13401,6073013401,4499,681062558,0.87750195,1430222.24217426,46.7779720071825,Relatively Low,46.7779720071825,36.1004767832398,Relatively Low,1057923.22839633,958481.734481002,0.0015798131080272,71.9003217699697,66.73458509,Relatively High,71.27834374,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032055,1121831930.38898,4499,339011.124793703,415970.874793703,84.3154754914625,Relatively Moderate,0.0004977679668505,94.3467130140686,86.2354773881298,Relatively Moderate,4.36842105263158,681062558.0,4499.0,21.7548754189514,21054.3732677791,30.60592866305,Relatively Low,3.194255089112e-08,75.1344481447921,36.5710949044282,Relatively Low,0.00487353794,29554619.8842698,153.430071285806,1.97285508323934,17.0125663247522,66.4173487628187,Very Low,2.8967310859560404e-09,25.4751152507291,68.9676905331003,Very Low,7.89285714285714,681062354.1294,0.0,617119.801,617119.801,53.9551870728328,Relatively Moderate,0.0009061132398941,64.0333983136435,63.1372409118476,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.0002500000118743,0.0,8.78804829061864e-11,0.0,6.215637893762959e-11,18.6971567193464,Very Low,0.0,18.5057020203822,18.7114266347972,Very Low,06073013401
California,CA,San Diego,13409,6073013409,5590,760630662,1.06360176,976529.030051761,27.5885032047852,Relatively Low,27.5885032047852,39.7021866265824,Relatively Low,1137410.74852555,1054886.39543776,0.0015568283792286,72.2925523169787,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.002,123427104.564759,633.47825779742,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032055,1225243116.68587,5590,326669.944173531,380582.184173531,83.7506165300514,Relatively Moderate,0.0004294724897292,96.2291847711206,82.8927496937914,Relatively Moderate,4.36842105263158,760630662.0,5590.0,24.2964832718936,26157.2897736237,37.3548136554597,Relatively Low,3.19425504199482e-08,74.3742424420726,29.2733209399876,Relatively Low,0.01730308433,53830052.4111426,362.486226077569,12.7577410502999,138.911354002258,82.3372377457898,Relatively Low,1.67725831834793e-08,26.2630539091166,81.5002437777223,Relatively Low,7.89285714285714,760630473.69,0.0,724943.2177,724943.2177,62.2894990252953,Relatively Moderate,0.0009530817700588,67.3509171618479,47.9469159145232,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.000419868458054,4276225.00096548,476.155732145515,637.227508733193,1208.34321811185,68.7976407073121,Very Low,8.37762057945007e-07,40.9891429726612,66.4216997847621,Very Low,06073013409
California,CA,San Diego,13411,6073013411,5270,998635804,1.861314,2139648.71835165,67.3563792467863,Relatively Moderate,67.3563792467863,72.8527139065693,Relatively Moderate,2108158.88971247,2028816.44940645,0.0022805757467853,90.3011015336919,32.31179293,Relatively Low,35.47486034,5.37732496149745,Very Low,13.6269032752766,0.012,15107611.2044765,66.37260954582,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032055,1544521127.19991,5270,332996.345565325,376782.915565325,83.6836789816098,Relatively Moderate,0.0003334512384109,96.6942245813467,83.8666714233051,Relatively Moderate,5.12894029586874,998635804.0,5270.0,37.536630196493,28966.1063764517,40.7369052802523,Relatively Low,3.75879074695113e-08,76.5089377125575,37.5911625911626,Relatively Low,0.04691604039,136067419.155857,726.785963493956,87.4381488668473,773.261933365668,90.8269827829523,Relatively Low,8.75575945871527e-08,31.8433060494873,91.0575196508627,Relatively Low,7.89285714285714,998635542.9794,44.770003978951,1690254.8582,1693989.41950029,92.3585503910562,Relatively High,0.0016925638470298,91.369753622848,89.8314960817191,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0003898232114191,28245172.012659,330.831241219014,2027.12725609478,2457.97522529912,74.6280903285648,Relatively Low,2.02989643268867e-06,71.5220053987847,73.8896222039884,Relatively Low,06073013411
California,CA,San Diego,13412,6073013412,5187,1096755479,1.83135303,2132903.88317976,67.1958426979653,Relatively Moderate,67.1958426979653,68.0848815087958,Relatively Moderate,1907407.6092277,1793902.33391634,0.0018361064619551,81.7154801888343,44.2237754,Relatively Moderate,48.53215029,5.37732496149745,Very Low,13.6269032752766,0.012,101123773.31342,368.208834109597,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032055,1766608046.54488,5187,438099.900643078,496144.060643078,85.3864762665289,Relatively Moderate,0.0003994508429923,97.1087676445029,86.1367771395954,Relatively Moderate,4.38441055630915,1096755479.0,5187.0,35.1121397292364,24317.8827922364,34.9824070042482,Relatively Low,3.20145560259712e-08,77.034962401591,35.1172601172601,Relatively Low,0.04459675313,115450037.257005,545.569144013935,70.5217002120482,559.892104137429,89.492191175087,Relatively Low,6.43002944251061e-08,33.266299745978,90.15138001974,Relatively Low,7.89285714285714,1096755186.8375,339.60841874231,1344263.2047,1372592.18270244,87.5813232496418,Relatively High,0.0012256726594388,79.3292153040374,87.1071313902465,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0005362837327374,47496823.8824057,460.112108356871,7686.14550366944,8392.02853796233,83.02355725209,Relatively Low,7.00807577517417e-06,85.8050016053655,82.8214001165376,Relatively Low,06073013412
California,CA,San Diego,13414,6073013414,7375,1140865524,1.11889284,1114262.40519331,33.9053191109843,Relatively Low,33.9053191109843,40.221246212744,Relatively Low,1147228.54280138,1032986.18048162,0.0010164100060608,37.5660567912253,27.03192561,Relatively Low,29.76777303,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032055,1786069838.50143,7375,358236.730499595,433685.370499595,84.5914460859149,Relatively Moderate,0.0003140043440383,93.3579162458604,84.3958474546038,Relatively Moderate,4.54212950877565,1140865524.0,7375.0,38.2510182404491,36084.4927596491,48.2977746919755,Relatively Moderate,3.35280692034035e-08,75.3297951210327,43.3767100433767,Relatively Low,0.01571994294,64029625.3588496,393.489033972696,13.7866065562452,138.200321683205,82.2972527989463,Relatively Low,1.2084339710703e-08,26.7264088813623,82.2660625735792,Relatively Low,7.89285714285714,1140598747.0361,0.0,669633.5543,669633.5543,58.176949996477,Relatively Moderate,0.0005869522219868,32.4588392794232,50.3561533064583,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.000333131476478,9711631.07031799,292.643402122021,1165.39569899779,1402.51701833402,70.1378236000618,Relatively Low,1.02150137284522e-06,66.8153116192787,68.9617447349958,Relatively Low,06073013414
California,CA,San Diego,13415,6073013415,1640,542284191,0.45263751,590270.134732638,10.5514133162094,Very Low,10.5514133162094,12.9119007915072,Very Low,596686.63971735,498008.16094748,0.0010309043988658,36.032364891843,29.17727892,Relatively Low,31.9805017,5.37732496149745,Very Low,13.6269032752766,0.002,141561.786740466,0.341930189101,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,1123723440.99905,1640,271236.447413818,360115.197413818,83.404185358292,Relatively Moderate,0.0005001739897924,90.4666838903633,83.3696027017707,Relatively Moderate,5.26315789473684,542284191.0,1640.0,20.86980712912,9258.12846527017,12.9164362121515,Relatively Low,3.84850000709683e-08,79.2073149205079,10.4473521140188,Very Low,0.00284545921,21650733.067611,78.6738500458112,0.843821187170217,5.34646328822202,55.2262677580205,Very Low,1.5560497635274402e-09,27.6707592435789,54.7608005422568,Very Low,7.89285714285714,542284047.8995,0.0,224896.493,224896.493,12.0522817483618,Very Low,0.0004147207252811,12.3658313173779,8.85686085643276,Very Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073013415
California,CA,San Diego,13416,6073013416,3930,725395463,0.86019765,644844.409185505,12.7775201265266,Very Low,12.7775201265266,20.5310378843037,Relatively Low,751081.575214742,682381.298406453,0.0010559932874226,41.1489771472861,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,1194380623.39053,3930,256520.83163494,301639.04163494,82.3742865866548,Relatively Moderate,0.000353628944099,95.2122037719896,81.422948402364,Relatively Moderate,5.26315789473684,725395463.0,3930.0,27.91684489386,22163.5427756831,32.1545830048131,Relatively Low,3.84850006896997e-08,76.3688998199513,24.6818246818247,Relatively Low,0.0100795,35330959.0458797,193.558231209059,4.87775374812523,44.1183225318763,74.3602408505033,Very Low,6.72426834316337e-09,26.8475397497413,73.2118012200778,Very Low,7.89285714285714,725395275.214,0.0,423348.2992,423348.2992,34.8885548535594,Relatively Low,0.0005836103488284,32.033727129671,22.4537119617566,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0010499999625608,0.0,23.6038042992451,0.0,70.1171944246441,35.7972720678297,Very Low,0.0,19.4760562710333,33.3571165257513,Very Low,06073013416
California,CA,San Diego,13417,6073013417,1971,390884021,0.78538473,854079.949068137,21.9245359304579,Relatively Low,21.9245359304579,12.7944664959955,Very Low,594467.053439359,559156.65728199,0.0016058111149219,74.9759259694201,73.28199964,Relatively High,77.2702377,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,606439630.194773,1971,116549.271001394,137432.181001394,76.8161213800878,Relatively Low,0.0002981684201447,94.5075979989196,79.3906746102529,Relatively Moderate,5.26315789473684,390884021.0,1971.0,15.043171779095,11116.650985923,15.7795638819916,Relatively Low,3.84850005907379e-08,76.7713616625675,20.2929119595786,Relatively Low,0.021087441,20110748.126419,101.847108335023,5.80868148712584,49.0060452135751,75.1234829240756,Very Low,1.48603707879014e-08,29.6288456110641,77.9066034033748,Very Low,7.89285714285714,390883926.4563,0.0,392649.1372,392649.1372,31.4136740493694,Relatively Low,0.0010045157031374,70.6296826925335,42.7086677844767,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0059735008002123,27330223.9794058,154.939563055469,48601.3711644999,51213.4698040371,92.471430440108,Relatively Moderate,0.0001243370630504,96.2589038326615,93.2812481419381,Relatively Moderate,06073013417
California,CA,San Diego,13418,6073013418,6095,682814800,0.70677477,922604.092877887,25.1186186721844,Relatively Low,25.1186186721844,27.0991380322709,Relatively Low,877624.814499144,801057.333331799,0.0013169508027405,59.4100100993494,36.60013031,Relatively Low,40.25632599,5.37732496149745,Very Low,13.6269032752766,0.012,725720.311613191,4.764757253906,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,1039011829.62354,6095,202863.895522999,242637.735522999,80.9932592714376,Relatively Moderate,0.0002970994411998,93.7959461681189,81.3194915153461,Relatively Moderate,5.26315789473684,682814800.0,6095.0,26.278128155275,34356.211982649,46.6220271367547,Relatively Moderate,3.84850008454342e-08,73.100956729468,44.4063110729777,Relatively Low,0.00493911098,28139738.6528146,247.678967648313,1.90368154663946,26.5086364482722,70.2417913256186,Very Low,2.7879910433099302e-09,20.1477090977514,70.6860261852948,Very Low,7.89285714285714,682814617.7702,4.380845821549,595831.421,596196.856242655,52.1831035535618,Relatively Moderate,0.0008726105834261,61.3864292928107,48.3131770777591,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073013418
California,CA,San Diego,13420,6073013420,3608,680625867,0.75399246,763662.328547815,17.8742582616865,Very Low,17.8742582616865,17.4166803673345,Very Low,690091.786706163,646236.08709012,0.0010658390625555,43.0337975902483,42.93194337,Relatively Moderate,47.1628875,5.37732496149745,Very Low,13.6269032752766,0.01,58482.4812733196,0.40104920791,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032055,1194935167.15395,3608,287202.929823438,311839.639823438,82.5750992319797,Relatively Moderate,0.0004219688726926,98.6060549122766,83.2043095144661,Relatively Moderate,4.46214246426221,680625867.0,3608.0,22.404884281976,17921.1233135154,26.0835284841781,Relatively Low,3.29180616962594e-08,76.8349082692964,25.8019924686591,Relatively Low,0.01189928797,41478042.3817566,224.128319607695,6.7602799615215,60.4019597974639,76.6405588484335,Very Low,9.93244642804841e-09,27.8612757550099,77.5546121555896,Very Low,7.89285714285714,680625666.9637,0.40104920791,354108.1413,354141.595459443,26.9464734481058,Relatively Low,0.0005202684153936,24.4251591234704,25.5740668069875,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0004330769156358,20039710.1332199,48.1968900001924,2570.14780261549,2629.18683086366,75.1275373693411,Relatively Low,3.77615357750647e-06,86.7729775367748,75.0002972899052,Relatively Low,06073013420
California,CA,San Diego,13421,6073013421,4720,813841356,0.96579873,760216.897745263,17.7339374264207,Very Low,17.7339374264207,27.5383422974846,Relatively Low,885461.511226529,831822.683475022,0.0011473604649166,49.3024402846607,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.012,939488.35306449,3.15571728131,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032055,1298932328.84459,4720,265940.442217266,293269.202217266,82.185217370881,Relatively Moderate,0.0003267718459582,97.5338797942551,81.2314937033998,Relatively Moderate,4.70347069713245,813841356.0,4720.0,28.6030881109342,24616.7680169556,35.369570589689,Relatively Low,3.51457785968475e-08,75.9252503618626,27.5489775489776,Relatively Low,0.02156005313,49939401.0067038,267.403079211273,14.7475070156763,130.705553560765,81.9138677203876,Relatively Low,1.81208621397169e-08,29.2689810894722,81.1209018586565,Relatively Low,7.89285714285714,813841152.3628,0.02837896611,563057.6791,563060.046376729,49.1897033609695,Relatively Moderate,0.0006918518885147,44.511121027785,34.9054023521577,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.001098999986425,0.0,13.66695000002,0.0,42.4935030197265,31.0442010631087,Very Low,0.0,19.2917365297944,28.9203619801886,Very Low,06073013421
California,CA,San Diego,13422,6073013422,3964,827564309,2.21122746,2038401.34489469,65.0624903380781,Relatively Moderate,65.0624903380781,73.4023064095638,Relatively Moderate,2133064.66875687,2056884.11549077,0.0027900818819608,94.6884468140076,25.21530534,Relatively Low,27.9658232,5.37732496149745,Very Low,13.6269032752766,0.01,35290460.3866401,99.792200666497,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,1299309508.40838,3964,305041.053562536,331836.883562537,82.9238790896493,Relatively Moderate,0.0003686010262225,98.28780797144,82.703673314069,Relatively Moderate,5.26315789473684,827564309.0,3964.0,31.84881277823,22358.9788864801,32.3887640184991,Relatively Low,3.84850004185355e-08,77.0243713004695,27.8552361885695,Relatively Low,0.02694197882,48370965.1067683,244.749740849753,17.8500607599581,150.478418132221,82.764135854737,Relatively Low,2.1569394143553e-08,30.442656882115,82.6870250793764,Relatively Low,7.89285714285714,827564086.3304,99.792200666497,1500305.9423,1508630.26790997,89.9640651055734,Relatively High,0.0018129176500046,92.5992906968551,85.3709583437385,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0057179186428992,154678218.384076,1040.53584803059,248658.839079253,265910.827544063,97.086558928805,Relatively High,0.00030047071433,96.6418132305899,96.7393243195034,Relatively High,06073013422
California,CA,San Diego,13423,6073013423,3934,590300787,6.06076848,755006.936665033,17.4949163426207,Very Low,17.4949163426207,27.1860394109496,Relatively Low,879393.216736873,820582.366088758,0.0015604781585228,72.7916480729032,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.01,10939693.0473368,19.111987071424,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,996831704.298092,3934,146260.24406896,163541.42406896,78.2723066444324,Relatively Moderate,0.0002477724022904,96.3665828968692,76.2322666571534,Relatively Low,6.81503816069154,590300787.0,3934.0,23.224198665987,22721.539519955,32.8512421008037,Relatively Low,3.93429911960916e-08,75.1450392459136,25.3646503646504,Relatively Low,0.2454959853,36810184.1928818,227.646430473122,123.77639813652,1247.83744753072,92.572208109888,Relatively Low,2.0968360683639e-07,30.5214507479537,92.2145719619945,Relatively Low,7.89285714285714,590282294.8619,19.111987071424,479358.281,480952.537889551,41.1113981727224,Relatively Low,0.0008120576688304,56.3015242971557,27.8287134482062,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0081037489642563,80223366.3020907,669.765986121253,192799.203262207,207572.007011504,96.6120842400675,Relatively High,0.0003266118011497,96.3706848370257,95.9271282984315,Relatively Moderate,06073013423
California,CA,San Diego,13424,6073013424,5698,1605930593,1.1275212,1335573.73817937,43.1569809615545,Relatively Low,43.1569809615545,57.2774032928576,Relatively Moderate,1555607.5431502,1479733.94142009,0.001034345764905,41.0104046785823,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.031448,2954118613.59497,5698,587563.027841208,629295.967841208,86.9800596566221,Relatively Moderate,0.0003658707483388,98.6847358902694,85.9488899194939,Relatively Moderate,5.26315789473684,1605930593.0,5698.0,61.804239487365,32158.6471842591,44.3331725055015,Relatively Moderate,3.84850003834288e-08,78.7354225260953,35.5665188998522,Relatively Low,0.00416064514,53047801.0339434,204.510614284984,3.02310699593934,20.1374877419759,67.876799322608,Very Low,1.88246429149341e-09,27.5449242638066,66.4526179349054,Very Low,7.89285714285714,1605930199.8011,0.0,883938.4156,883938.4156,71.8110717053808,Relatively Moderate,0.0005504213067818,28.0221715949926,58.4638436017267,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.0097425002605233,880385.901163613,3.28915800231522,2678.66224643475,2765.60318671857,75.5152034057532,Relatively Low,1.66798133002175e-06,81.0828487507878,73.5019561675764,Relatively Low,06073013424
California,CA,San Diego,13425,6073013425,2243,682292276,1.15587615,988633.999458686,28.1509757054689,Relatively Low,28.1509757054689,34.4939756206402,Relatively Low,1026035.989872,960388.816498963,0.0015801034305219,73.8074547290791,26.12331932,Relatively Low,28.6833169,5.37732496149745,Very Low,13.6269032752766,0.01,4868904.77436384,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.029181,1079251051.777,2243,182666.940184529,212412.380184529,80.1453836578434,Relatively Moderate,0.0002677253526237,94.8281936256664,79.6677488019217,Relatively Moderate,10.0990914937122,682292276.0,2243.0,50.0358081359411,25881.1307452891,36.9829483271944,Relatively Low,7.33348594084643e-08,78.7648422514327,32.3907240573907,Relatively Low,0.01109475879,28720460.5081545,95.7216761114464,4.364502229212,25.7250713261525,69.9889453382256,Very Low,6.3968219819214305e-09,33.4450559789256,69.6205391649721,Very Low,7.89285714285714,682292115.6549,0.0,472697.2105,472697.2105,40.2165488409235,Relatively Low,0.0006928075065882,44.6062428071494,32.1108772430523,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0126317243391562,87358985.0510916,242.724755132392,302637.613905928,311879.93918531,97.3826596744081,Relatively High,0.0004435600761599,98.9571070124743,97.0734781729752,Relatively High,06073013425
